_PRODUCT_UPC_CODE	_PRODUCT_DESCRIPTION_EN	_PRODUCT_DESCRIPTION_HK	_PRODUCT_LONG_DESCRIPTION_EN	_PRODUCT_LONG_DESCRIPTION_HK	_SERVICE_TYPE_CODE	_SERVICE_TYPE_NAME_EN	_SERVICE_TYPE_NAME_HK	_SERVICE_TYPE_NAME_CN	_ZONE_CODE	_BRAND_CODE	_BRAND_DESCRIPTION_EN	_BRAND_DESCRIPTION_HK	_PRODUCT_TEMPLATE_CODE	_DESTINATION_CODE	_DESTINATION_NAME_EN	_DESTINATION_NAME_HK	_DESTINATION_NAME_CN	_WEIGHT_LIMIT	_WEIGHT_FROM	_WEIGHT_TO	_TRACKING_LEVEL	_PRODUCT_RETAIL_PRICE_HKD	_PRODUCT_RETAIL_PRICE_USD	_PRODUCT_CREATED_DATE
AIR_REG_3_NZ_NZ_1.751_1.760	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.751kg to 1.760kg	空郵掛號（郵包） 至 新西蘭, 1.751kg 至 1.760kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.751	1.760	1	353.40	45.3076923076923077	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.761_1.770	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.761kg to 1.770kg	空郵掛號（郵包） 至 新西蘭, 1.761kg 至 1.770kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.761	1.770	1	355.30	45.5512820512820513	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.771_1.780	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.771kg to 1.780kg	空郵掛號（郵包） 至 新西蘭, 1.771kg 至 1.780kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.771	1.780	1	357.20	45.7948717948717949	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.781_1.790	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.781kg to 1.790kg	空郵掛號（郵包） 至 新西蘭, 1.781kg 至 1.790kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.781	1.790	1	359.10	46.0384615384615385	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.791_1.800	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.791kg to 1.800kg	空郵掛號（郵包） 至 新西蘭, 1.791kg 至 1.800kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.791	1.800	1	361.00	46.2820512820512821	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.801_1.810	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.801kg to 1.810kg	空郵掛號（郵包） 至 新西蘭, 1.801kg 至 1.810kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.801	1.810	1	362.90	46.5256410256410256	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.811_1.820	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.811kg to 1.820kg	空郵掛號（郵包） 至 新西蘭, 1.811kg 至 1.820kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.811	1.820	1	364.80	46.7692307692307692	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.821_1.830	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.821kg to 1.830kg	空郵掛號（郵包） 至 新西蘭, 1.821kg 至 1.830kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.821	1.830	1	366.70	47.0128205128205128	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.831_1.840	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.831kg to 1.840kg	空郵掛號（郵包） 至 新西蘭, 1.831kg 至 1.840kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.831	1.840	1	368.60	47.2564102564102564	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.841_1.850	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.841kg to 1.850kg	空郵掛號（郵包） 至 新西蘭, 1.841kg 至 1.850kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.841	1.850	1	370.50	47.5000000000000000	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.851_1.860	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.851kg to 1.860kg	空郵掛號（郵包） 至 新西蘭, 1.851kg 至 1.860kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.851	1.860	1	372.40	47.7435897435897436	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.861_1.870	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.861kg to 1.870kg	空郵掛號（郵包） 至 新西蘭, 1.861kg 至 1.870kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.861	1.870	1	374.30	47.9871794871794872	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.871_1.880	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.871kg to 1.880kg	空郵掛號（郵包） 至 新西蘭, 1.871kg 至 1.880kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.871	1.880	1	376.20	48.2307692307692308	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.881_1.890	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.881kg to 1.890kg	空郵掛號（郵包） 至 新西蘭, 1.881kg 至 1.890kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.881	1.890	1	378.10	48.4743589743589744	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.891_1.900	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.891kg to 1.900kg	空郵掛號（郵包） 至 新西蘭, 1.891kg 至 1.900kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.891	1.900	1	380.00	48.7179487179487179	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.901_1.910	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.901kg to 1.910kg	空郵掛號（郵包） 至 新西蘭, 1.901kg 至 1.910kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.901	1.910	1	381.90	48.9615384615384615	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.911_1.920	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.911kg to 1.920kg	空郵掛號（郵包） 至 新西蘭, 1.911kg 至 1.920kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.911	1.920	1	383.80	49.2051282051282051	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.921_1.930	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.921kg to 1.930kg	空郵掛號（郵包） 至 新西蘭, 1.921kg 至 1.930kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.921	1.930	1	385.70	49.4487179487179487	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.931_1.940	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.931kg to 1.940kg	空郵掛號（郵包） 至 新西蘭, 1.931kg 至 1.940kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.931	1.940	1	387.60	49.6923076923076923	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.941_1.950	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.941kg to 1.950kg	空郵掛號（郵包） 至 新西蘭, 1.941kg 至 1.950kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.941	1.950	1	389.50	49.9358974358974359	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.951_1.960	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.951kg to 1.960kg	空郵掛號（郵包） 至 新西蘭, 1.951kg 至 1.960kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.951	1.960	1	391.40	50.1794871794871795	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.961_1.970	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.961kg to 1.970kg	空郵掛號（郵包） 至 新西蘭, 1.961kg 至 1.970kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.961	1.970	1	393.30	50.4230769230769231	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.971_1.980	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.971kg to 1.980kg	空郵掛號（郵包） 至 新西蘭, 1.971kg 至 1.980kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.971	1.980	1	395.20	50.6666666666666667	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.981_1.990	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.981kg to 1.990kg	空郵掛號（郵包） 至 新西蘭, 1.981kg 至 1.990kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.981	1.990	1	397.10	50.9102564102564103	2021-03-22 09:03:21
AIR_REG_3_NZ_NZ_1.991_2.000	Air Registered Mail (Packet) to NEW ZEALAND	空郵掛號（郵包） 至 新西蘭	Air Registered Mail (Packet) to NEW ZEALAND, weight from 1.991kg to 2.000kg	空郵掛號（郵包） 至 新西蘭, 1.991kg 至 2.000kg 重	AIR_REG_3	Air Registered Mail (Packet)	空郵掛號（郵包）	空邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.991	2.000	1	399.00	51.1538461538461538	2021-03-22 09:03:21
AIR_REG_2_NZ_NZ_0.001_0.020	Air Registered Mail (Small Letter) to NEW ZEALAND	空郵掛號（小型信件） 至 新西蘭	Air Registered Mail (Small Letter) to NEW ZEALAND, weight from 0.001kg to 0.020kg	空郵掛號（小型信件） 至 新西蘭, 0.001kg 至 0.020kg 重	AIR_REG_2	Air Registered Mail (Small Letter)	空郵掛號（小型信件）	空邮挂号（小型信件）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	0.050	0.001	0.020	1	20.40	2.6153846153846154	2021-03-22 09:03:21
AIR_REG_2_NZ_NZ_0.021_0.030	Air Registered Mail (Small Letter) to NEW ZEALAND	空郵掛號（小型信件） 至 新西蘭	Air Registered Mail (Small Letter) to NEW ZEALAND, weight from 0.021kg to 0.030kg	空郵掛號（小型信件） 至 新西蘭, 0.021kg 至 0.030kg 重	AIR_REG_2	Air Registered Mail (Small Letter)	空郵掛號（小型信件）	空邮挂号（小型信件）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	0.050	0.021	0.030	1	22.90	2.9358974358974359	2021-03-22 09:03:21
AIR_REG_2_NZ_NZ_0.031_0.040	Air Registered Mail (Small Letter) to NEW ZEALAND	空郵掛號（小型信件） 至 新西蘭	Air Registered Mail (Small Letter) to NEW ZEALAND, weight from 0.031kg to 0.040kg	空郵掛號（小型信件） 至 新西蘭, 0.031kg 至 0.040kg 重	AIR_REG_2	Air Registered Mail (Small Letter)	空郵掛號（小型信件）	空邮挂号（小型信件）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	0.050	0.031	0.040	1	24.90	3.1923076923076923	2021-03-22 09:03:21
AIR_REG_2_NZ_NZ_0.041_0.050	Air Registered Mail (Small Letter) to NEW ZEALAND	空郵掛號（小型信件） 至 新西蘭	Air Registered Mail (Small Letter) to NEW ZEALAND, weight from 0.041kg to 0.050kg	空郵掛號（小型信件） 至 新西蘭, 0.041kg 至 0.050kg 重	AIR_REG_2	Air Registered Mail (Small Letter)	空郵掛號（小型信件）	空邮挂号（小型信件）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	0.050	0.041	0.050	1	26.80	3.4358974358974359	2021-03-22 09:03:21
SUR_REG_3_NZ_NZ_0.001_0.100	Surface Registered Mail (Packet) to NEW ZEALAND	平郵掛號（郵包） 至 新西蘭	Surface Registered Mail (Packet) to NEW ZEALAND, weight from 0.001kg to 0.100kg	平郵掛號（郵包） 至 新西蘭, 0.001kg 至 0.100kg 重	SUR_REG_3	Surface Registered Mail (Packet)	平郵掛號（郵包）	平邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.001	0.100	1	26.70	3.4230769230769231	2021-03-22 09:03:21
SUR_REG_3_NZ_NZ_0.101_0.250	Surface Registered Mail (Packet) to NEW ZEALAND	平郵掛號（郵包） 至 新西蘭	Surface Registered Mail (Packet) to NEW ZEALAND, weight from 0.101kg to 0.250kg	平郵掛號（郵包） 至 新西蘭, 0.101kg 至 0.250kg 重	SUR_REG_3	Surface Registered Mail (Packet)	平郵掛號（郵包）	平邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.101	0.250	1	37.00	4.7435897435897436	2021-03-22 09:03:21
SUR_REG_3_NZ_NZ_0.251_0.500	Surface Registered Mail (Packet) to NEW ZEALAND	平郵掛號（郵包） 至 新西蘭	Surface Registered Mail (Packet) to NEW ZEALAND, weight from 0.251kg to 0.500kg	平郵掛號（郵包） 至 新西蘭, 0.251kg 至 0.500kg 重	SUR_REG_3	Surface Registered Mail (Packet)	平郵掛號（郵包）	平邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.251	0.500	1	55.50	7.1153846153846154	2021-03-22 09:03:21
SUR_REG_3_NZ_NZ_0.501_1.000	Surface Registered Mail (Packet) to NEW ZEALAND	平郵掛號（郵包） 至 新西蘭	Surface Registered Mail (Packet) to NEW ZEALAND, weight from 0.501kg to 1.000kg	平郵掛號（郵包） 至 新西蘭, 0.501kg 至 1.000kg 重	SUR_REG_3	Surface Registered Mail (Packet)	平郵掛號（郵包）	平邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.501	1.000	1	84.10	10.7820512820512821	2021-03-22 09:03:21
SUR_REG_3_NZ_NZ_1.001_2.000	Surface Registered Mail (Packet) to NEW ZEALAND	平郵掛號（郵包） 至 新西蘭	Surface Registered Mail (Packet) to NEW ZEALAND, weight from 1.001kg to 2.000kg	平郵掛號（郵包） 至 新西蘭, 1.001kg 至 2.000kg 重	SUR_REG_3	Surface Registered Mail (Packet)	平郵掛號（郵包）	平邮挂号（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	1.001	2.000	1	124.30	15.9358974358974359	2021-03-22 09:03:21
SUR_REG_2_NZ_NZ_0.001_0.020	Surface Registered Mail (Small Letter) to NEW ZEALAND	平郵掛號（小型信件） 至 新西蘭	Surface Registered Mail (Small Letter) to NEW ZEALAND, weight from 0.001kg to 0.020kg	平郵掛號（小型信件） 至 新西蘭, 0.001kg 至 0.020kg 重	SUR_REG_2	Surface Registered Mail (Small Letter)	平郵掛號（小型信件）	平邮挂号（小型信件）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	0.050	0.001	0.020	1	20.10	2.5769230769230769	2021-03-22 09:03:21
SUR_REG_2_NZ_NZ_0.021_0.050	Surface Registered Mail (Small Letter) to NEW ZEALAND	平郵掛號（小型信件） 至 新西蘭	Surface Registered Mail (Small Letter) to NEW ZEALAND, weight from 0.021kg to 0.050kg	平郵掛號（小型信件） 至 新西蘭, 0.021kg 至 0.050kg 重	SUR_REG_2	Surface Registered Mail (Small Letter)	平郵掛號（小型信件）	平邮挂号（小型信件）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	0.050	0.021	0.050	1	22.70	2.9102564102564103	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.001_0.030	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.001kg to 0.030kg	空郵（郵包） 至 新西蘭, 0.001kg 至 0.030kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.001	0.030	0	7.70	0.98717948717948717949	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.031_0.050	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.031kg to 0.050kg	空郵（郵包） 至 新西蘭, 0.031kg 至 0.050kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.031	0.050	0	13.00	1.6666666666666667	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.051_0.060	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.051kg to 0.060kg	空郵（郵包） 至 新西蘭, 0.051kg 至 0.060kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.051	0.060	0	14.90	1.9102564102564103	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.061_0.070	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.061kg to 0.070kg	空郵（郵包） 至 新西蘭, 0.061kg 至 0.070kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.061	0.070	0	16.80	2.1538461538461538	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.071_0.080	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.071kg to 0.080kg	空郵（郵包） 至 新西蘭, 0.071kg 至 0.080kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.071	0.080	0	18.70	2.3974358974358974	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.081_0.090	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.081kg to 0.090kg	空郵（郵包） 至 新西蘭, 0.081kg 至 0.090kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.081	0.090	0	20.60	2.6410256410256410	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.091_0.100	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.091kg to 0.100kg	空郵（郵包） 至 新西蘭, 0.091kg 至 0.100kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.091	0.100	0	22.50	2.8846153846153846	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.101_0.110	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.101kg to 0.110kg	空郵（郵包） 至 新西蘭, 0.101kg 至 0.110kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.101	0.110	0	24.40	3.1282051282051282	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.111_0.120	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.111kg to 0.120kg	空郵（郵包） 至 新西蘭, 0.111kg 至 0.120kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.111	0.120	0	26.30	3.3717948717948718	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.121_0.130	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.121kg to 0.130kg	空郵（郵包） 至 新西蘭, 0.121kg 至 0.130kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.121	0.130	0	28.20	3.6153846153846154	2021-03-22 09:03:21
AIR_ORD_3_NZ_NZ_0.131_0.140	Air Mail (Packet) to NEW ZEALAND	空郵（郵包） 至 新西蘭	Air Mail (Packet) to NEW ZEALAND, weight from 0.131kg to 0.140kg	空郵（郵包） 至 新西蘭, 0.131kg 至 0.140kg 重	AIR_ORD_3	Air Mail (Packet)	空郵（郵包）	空邮（邮包）	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.131	0.140	0	30.10	3.8589743589743590	2021-03-22 09:03:21
